Year,Month,Day,Site number,Precipitation canopy,Precipitation open,Site name,Latitude,Longitude,Reaches,Current usgs gauge,
2020,10,22,10,0,0,Diversion,35.1908,-106.6429,Angostura Reach,8330000,
2020,10,20,11,0.5,2,Calabacillas,35.19056822,-106.6491626,Angostura Reach,8330000,
2020,10,20,12,0,2,Minnow,35.19315094,-106.646915,Angostura Reach,8330000,
2020,10,21,13,.,0,Harrison,35.01505603,-106.6736953,Angostura Reach,8330000,
2020,10,19,14,0,0,Sevilleta,34.25834233,-106.8831845,San Acacia Reach,8354900,
2020,10,21,15,0,0,Valencia Cleared,34.64863444,-106.7391728,Isleta Reach,8331510,
2020,10,21,16,0,0,Valencia Forest,34.64716225,-106.738482,Isleta Reach,8331510,
2020,10,19,17,0,0,Montano,35.14528819,-106.6803699,Angostura Reach,8330000,
2020,10,21,18,0,0,Reynolds Cleared,34.65966431,-106.7421328,Isleta Reach,8331510,
2020,10,21,19,0,0,Reynolds Forest,34.66054583,-106.7429525,Isleta Reach,8331510,
2020,10,20,20,0,0,Route 66,35.1006408,-106.6914783,Angostura Reach,8330000,
2020,10,22,21,0,0,Badger,35.1956,-106.6402,Angostura Reach,8330000,
2020,10,20,22,0,2,Bobcat,35.19705633,-106.6439494,Angostura Reach,8330000,
2020,10,22,23,0,0,BioPark,35.079,-106.668,Angostura Reach,8330000,
2020,10,.,24,.,.,Santo Domingo,35.50989,-106.3896,Cochti Reach,.,
2020,10,20,25,0,0,Crawford,34.63835,-106.74277,Isleta Reach,8331510,
2020,10,23,26,0,0,Mesilla,32.248328,-106.821014,South of San Marcial Reach,.,
2020,10,24,27,.,.,Bosque Farm,34.848851,-106.714722,Isleta Reach,8331160,
2020,10,.,28,.,.,Valle de Oro,34.97895,-106.6801,Angostura Reach,8330000,
2020,10,21,29,0,0,Albuquerque Overbank Project,35.04546,-106.6657,Angostura Reach,8330000,
2020,10,23,30,0,0,State Land Office,34.96785,-106.6856,Angostura Reach,8330000,
2020,10,23,31,0,0,San Jose,35.012375,-106.6728,Angostura Reach,8330000,
2020,10,21,32,.,.,Sandia,35.255,-106.5907,Cochti Reach,.,
2020,10,23,33,0,0,Bosque del Apache,33.8197,-106.8539,San Acacia Reach,8355490,2020-10-23
2020,10,23,34,0,0,River Realignment,33.8227,-106.8419,San Acacia Reach,8355490,2020-10-23
2020,11,19,1,14,.,Alameda,35.1875,-106.6459,Angostura Reach,8330000,
2020,11,21,2,12,11,Rio Grande Nature Center,35.127,-106.6854,Angostura Reach,8330000,
2020,11,.,3,.,.,Los Lunas,34.81236936,-106.714458,Isleta Reach,8331160,
2020,11,17,4,12,13.8,Belen,34.6484315,-106.7377022,Isleta Reach,8331510,
2020,11,18,5,.,.,Santa Ana,35.34284,-106.5458,Cochti Reach,.,
2020,11,20,6,0,16,Savannah,35.14285294,-106.6819814,Angostura Reach,8330000,
2020,11,16,7,11,13,Lemitar,34.16703188,-106.8899486,San Acacia Reach,8354900,
2020,11,19,8,13,.,Hispanic Cultural Center,35.06881267,-106.6580575,Angostura Reach,8330000,
2020,11,19,10,0.5,13.5,Diversion,35.1908,-106.6429,Angostura Reach,8330000,
2020,11,17,11,12,14,Calabacillas,35.19056822,-106.6491626,Angostura Reach,8330000,
2020,11,17,12,12,.,Minnow,35.19315094,-106.646915,Angostura Reach,8330000,
2020,11,18,13,5.5,10,Harrison,35.01505603,-106.6736953,Angostura Reach,8330000,
2020,11,16,14,9,14,Sevilleta,34.25834233,-106.8831845,San Acacia Reach,8354900,
2020,11,17,15,11,14.2,Valencia Cleared,34.64863444,-106.7391728,Isleta Reach,8331510,
2020,11,17,16,12.5,13.5,Valencia Forest,34.64716225,-106.738482,Isleta Reach,8331510,
2020,11,19,17,12,13,Montano,35.14528819,-106.6803699,Angostura Reach,8330000,
2020,11,18,18,12,15,Reynolds Cleared,34.65966431,-106.7421328,Isleta Reach,8331510,
2020,11,18,19,13,15,Reynolds Forest,34.66054583,-106.7429525,Isleta Reach,8331510,
2020,11,21,20,12,14,Route 66,35.1006408,-106.6914783,Angostura Reach,8330000,
2020,11,19,21,10,11.5,Badger,35.1956,-106.6402,Angostura Reach,8330000,
2020,11,17,22,12.5,12,Bobcat,35.19705633,-106.6439494,Angostura Reach,8330000,
2020,11,19,23,12,13,BioPark,35.079,-106.668,Angostura Reach,8330000,
2020,11,.,24,.,.,Santo Domingo,35.50989,-106.3896,Cochti Reach,.,
2020,11,17,25,15,17.5,Crawford,34.63835,-106.74277,Isleta Reach,8331510,
2020,11,20,26,8,11.5,Mesilla,32.248328,-106.821014,South of San Marcial Reach,.,
2020,11,17,27,.,.,Bosque Farm,34.848851,-106.714722,Isleta Reach,8331160,
2020,11,.,28,.,.,Valle de Oro,34.97895,-106.6801,Angostura Reach,8330000,
2020,11,18,29,9.75,12,Albuquerque Overbank Project,35.04546,-106.6657,Angostura Reach,8330000,
2020,11,20,30,8,9,State Land Office,34.96785,-106.6856,Angostura Reach,8330000,
2020,11,20,31,8.5,12,San Jose,35.012375,-106.6728,Angostura Reach,8330000,
2020,11,18,32,12,8.5,Sandia,35.255,-106.5907,Cochti Reach,.,
2020,11,16,33,10,.,Bosque del Apache,33.8197,-106.8539,San Acacia Reach,8355490,2020-11-16
2020,11,16,34,0.38,0.42,River Realignment,33.8227,-106.8419,San Acacia Reach,8355490,2020-11-16
2020,12,15,1,9,12,Alameda,35.1875,-106.6459,Angostura Reach,8330000,
2020,12,16,2,8.75,10,Rio Grande Nature Center,35.127,-106.6854,Angostura Reach,8330000,
2020,12,14,3,10,21,Los Lunas,34.81236936,-106.714458,Isleta Reach,8331160,
2020,12,15,4,12,9.98,Belen,34.6484315,-106.7377022,Isleta Reach,8331510,
2020,12,16,5,14,16.5,Santa Ana,35.34284,-106.5458,Cochti Reach,.,
2020,12,18,6,7.5,11,Savannah,35.14285294,-106.6819814,Angostura Reach,8330000,
2020,12,17,7,14,16,Lemitar,34.16703188,-106.8899486,San Acacia Reach,8354900,
2020,12,18,8,6.5,9,Hispanic Cultural Center,35.06881267,-106.6580575,Angostura Reach,8330000,
2020,12,15,10,8,13.5,Diversion,35.1908,-106.6429,Angostura Reach,8330000,
2020,12,14,11,9.5,12.5,Calabacillas,35.19056822,-106.6491626,Angostura Reach,8330000,
2020,12,14,12,8,12,Minnow,35.19315094,-106.646915,Angostura Reach,8330000,
2020,12,16,13,4.5,5,Harrison,35.01505603,-106.6736953,Angostura Reach,8330000,
2020,12,17,14,10,13,Sevilleta,34.25834233,-106.8831845,San Acacia Reach,8354900,
2020,12,15,15,6.5,10.3,Valencia Cleared,34.64863444,-106.7391728,Isleta Reach,8331510,
2020,12,15,16,6.7,10,Valencia Forest,34.64716225,-106.738482,Isleta Reach,8331510,
2020,12,18,17,5,110,Montano,35.14528819,-106.6803699,Angostura Reach,8330000,
2020,12,14,18,6.5,10,Reynolds Cleared,34.65966431,-106.7421328,Isleta Reach,8331510,
2020,12,14,19,9,12,Reynolds Forest,34.66054583,-106.7429525,Isleta Reach,8331510,
2020,12,20,20,5.5,11,Route 66,35.1006408,-106.6914783,Angostura Reach,8330000,
2020,12,15,21,8,12,Badger,35.1956,-106.6402,Angostura Reach,8330000,
2020,12,14,22,8,2.25,Bobcat,35.19705633,-106.6439494,Angostura Reach,8330000,
2020,12,17,23,10,7,BioPark,35.079,-106.668,Angostura Reach,8330000,
2020,12,.,24,.,.,Santo Domingo,35.50989,-106.3896,Cochti Reach,.,
2020,12,15,25,11,14.2,Crawford,34.63835,-106.74277,Isleta Reach,8331510,
2020,12,18,26,5,7,Mesilla,32.248328,-106.821014,South of San Marcial Reach,.,
2020,12,15,27,.,.,Bosque Farm,34.848851,-106.714722,Isleta Reach,8331160,
2020,12,.,28,.,.,Valle de Oro,34.97895,-106.6801,Angostura Reach,8330000,
2020,12,16,29,3.25,6,Albuquerque Overbank Project,35.04546,-106.6657,Angostura Reach,8330000,
2020,12,18,30,4,5.5,State Land Office,34.96785,-106.6856,Angostura Reach,8330000,
2020,12,18,31,7,5.5,San Jose,35.012375,-106.6728,Angostura Reach,8330000,
2020,12,16,32,10,15,Sandia,35.255,-106.5907,Cochti Reach,.,
2020,12,18,33,8,.,Bosque del Apache,33.8197,-106.8539,San Acacia Reach,8355490,2020-12-18
2020,12,18,34,19,12,River Realignment,33.8227,-106.8419,San Acacia Reach,8355490,2020-12-18
2021,1,21,1,1.25,1.125,Alameda,35.1875,-106.6459,Angostura Reach,8330000,
2021,1,21,2,1.25,1.5,Rio Grande Nature Center,35.127,-106.6854,Angostura Reach,8330000,
2021,1,22,3,0,0,Los Lunas,34.81236936,-106.714458,Isleta Reach,8331160,
2021,1,.,4,.,.,Belen,34.6484315,-106.7377022,Isleta Reach,8331510,
2021,1,20,5,0.75,1,Santa Ana,35.34284,-106.5458,Cochti Reach,.,
2021,1,22,6,2,1,Savannah,35.14285294,-106.6819814,Angostura Reach,8330000,
2021,1,21,7,2,3,Lemitar,34.16703188,-106.8899486,San Acacia Reach,8354900,
2021,1,21,8,1,1,Hispanic Cultural Center,35.06881267,-106.6580575,Angostura Reach,8330000,
2021,1,21,10,1.25,2.4,Diversion,35.1908,-106.6429,Angostura Reach,8330000,
2021,1,20,11,0.5,1.5,Calabacillas,35.19056822,-106.6491626,Angostura Reach,8330000,
2021,1,20,12,0.5,1,Minnow,35.19315094,-106.646915,Angostura Reach,8330000,
2021,1,18,13,0,0.75,Harrison,35.01505603,-106.6736953,Angostura Reach,8330000,
2021,1,21,14,1.5,2.5,Sevilleta,34.25834233,-106.8831845,San Acacia Reach,8354900,
2021,1,19,15,2,3,Valencia Cleared,34.64863444,-106.7391728,Isleta Reach,8331510,
2021,1,19,16,1.5,2.5,Valencia Forest,34.64716225,-106.738482,Isleta Reach,8331510,
2021,1,22,17,1,1.5,Montano,35.14528819,-106.6803699,Angostura Reach,8330000,
2021,1,22,18,0,1.3,Reynolds Cleared,34.65966431,-106.7421328,Isleta Reach,8331510,
2021,1,22,19,1,1.6,Reynolds Forest,34.66054583,-106.7429525,Isleta Reach,8331510,
2021,1,23,20,1.5,5,Route 66,35.1006408,-106.6914783,Angostura Reach,8330000,
2021,1,21,21,0.75,1.25,Badger,35.1956,-106.6402,Angostura Reach,8330000,
2021,1,20,22,.,1,Bobcat,35.19705633,-106.6439494,Angostura Reach,8330000,
2021,1,22,23,0.75,1,BioPark,35.079,-106.668,Angostura Reach,8330000,
2021,1,.,24,.,.,Santo Domingo,35.50989,-106.3896,Cochti Reach,.,
2021,1,19,25,2.9,6.5,Crawford,34.63835,-106.74277,Isleta Reach,8331510,
2021,1,23,26,0.5,.,Mesilla,32.248328,-106.821014,South of San Marcial Reach,.,
2021,1,21,27,.,.,Bosque Farm,34.848851,-106.714722,Isleta Reach,8331160,
2021,1,.,28,.,.,Valle de Oro,34.97895,-106.6801,Angostura Reach,8330000,
2021,1,18,29,0,0,Albuquerque Overbank Project,35.04546,-106.6657,Angostura Reach,8330000,
2021,1,22,30,1,1,State Land Office,34.96785,-106.6856,Angostura Reach,8330000,
2021,1,21,31,1,0.75,San Jose,35.012375,-106.6728,Angostura Reach,8330000,
2021,1,20,32,0.9,0.8,Sandia,35.255,-106.5907,Cochti Reach,.,
2021,1,22,33,1.5,.,Bosque del Apache,33.8197,-106.8539,San Acacia Reach,8355490,2021-01-22
2021,1,22,34,0,2,River Realignment,33.8227,-106.8419,San Acacia Reach,8355490,2021-01-22
2021,2,18,1,5,7,Alameda,35.1875,-106.6459,Angostura Reach,8330000,
2021,2,19,2,9.5,10.5,Rio Grande Nature Center,35.127,-106.6854,Angostura Reach,8330000,
2021,2,15,3,6,9.5,Los Lunas,34.81236936,-106.714458,Isleta Reach,8331160,
2021,2,17,4,10,14.5,Belen,34.6484315,-106.7377022,Isleta Reach,8331510,
2021,2,17,5,10,14,Santa Ana,35.34284,-106.5458,Cochti Reach,.,
2021,2,15,6,4.5,77.5,Savannah,35.14285294,-106.6819814,Angostura Reach,8330000,
2021,2,18,7,4.9,6.25,Lemitar,34.16703188,-106.8899486,San Acacia Reach,8354900,
2021,2,16,8,5,6,Hispanic Cultural Center,35.06881267,-106.6580575,Angostura Reach,8330000,
2021,2,19,10,6.5,9.5,Diversion,35.1908,-106.6429,Angostura Reach,8330000,
2021,2,17,11,.,8,Calabacillas,35.19056822,-106.6491626,Angostura Reach,8330000,
2021,2,17,12,5,6,Minnow,35.19315094,-106.646915,Angostura Reach,8330000,
2021,2,15,13,3,6,Harrison,35.01505603,-106.6736953,Angostura Reach,8330000,
2021,2,18,14,3.5,4.75,Sevilleta,34.25834233,-106.8831845,San Acacia Reach,8354900,
2021,2,18,15,13,.,Valencia Cleared,34.64863444,-106.7391728,Isleta Reach,8331510,
2021,2,18,16,9,14,Valencia Forest,34.64716225,-106.738482,Isleta Reach,8331510,
2021,2,15,17,4,6,Montano,35.14528819,-106.6803699,Angostura Reach,8330000,
2021,2,19,18,9.5,12.5,Reynolds Cleared,34.65966431,-106.7421328,Isleta Reach,8331510,
2021,2,19,19,7.5,12.5,Reynolds Forest,34.66054583,-106.7429525,Isleta Reach,8331510,
2021,2,19,20,6.5,12.5,Route 66,35.1006408,-106.6914783,Angostura Reach,8330000,
2021,2,19,21,4.5,6,Badger,35.1956,-106.6402,Angostura Reach,8330000,
2021,2,17,22,5,.,Bobcat,35.19705633,-106.6439494,Angostura Reach,8330000,
2021,2,18,23,6.5,0,BioPark,35.079,-106.668,Angostura Reach,8330000,
2021,2,.,24,.,.,Santo Domingo,35.50989,-106.3896,Cochti Reach,.,
2021,2,18,25,10.5,18,Crawford,34.63835,-106.74277,Isleta Reach,8331510,
2021,2,20,26,4,6,Mesilla,32.248328,-106.821014,South of San Marcial Reach,.,
2021,2,15,27,.,.,Bosque Farm,34.848851,-106.714722,Isleta Reach,8331160,
2021,2,.,28,.,.,Valle de Oro,34.97895,-106.6801,Angostura Reach,8330000,
2021,2,15,29,5,7,Albuquerque Overbank Project,35.04546,-106.6657,Angostura Reach,8330000,
2021,2,18,30,10,12,State Land Office,34.96785,-106.6856,Angostura Reach,8330000,
2021,2,18,31,7,8,San Jose,35.012375,-106.6728,Angostura Reach,8330000,
2021,2,17,32,8,10,Sandia,35.255,-106.5907,Cochti Reach,.,
2021,2,19,33,4.5,8,Bosque del Apache,33.8197,-106.8539,San Acacia Reach,8355490,2021-02-19
2021,2,19,34,4.5,5.5,River Realignment,33.8227,-106.8419,San Acacia Reach,8355490,2021-02-19
2021,3,17,1,0,0,Alameda,35.1875,-106.6459,Angostura Reach,8330000,
2021,3,17,2,0,0,Rio Grande Nature Center,35.127,-106.6854,Angostura Reach,8330000,
2021,3,16,3,0.75,0,Los Lunas,34.81236936,-106.714458,Isleta Reach,8331160,
2021,3,16,4,0.75,0,Belen,34.6484315,-106.7377022,Isleta Reach,8331510,
2021,3,18,5,0,3.75,Santa Ana,35.34284,-106.5458,Cochti Reach,.,
2021,3,18,6,2,7,Savannah,35.14285294,-106.6819814,Angostura Reach,8330000,
2021,3,18,7,0,0,Lemitar,34.16703188,-106.8899486,San Acacia Reach,8354900,
2021,3,17,8,1,1,Hispanic Cultural Center,35.06881267,-106.6580575,Angostura Reach,8330000,
2021,3,17,10,0,0,Diversion,35.1908,-106.6429,Angostura Reach,8330000,
2021,3,17,11,.,0.025,Calabacillas,35.19056822,-106.6491626,Angostura Reach,8330000,
2021,3,17,12,0,0.025,Minnow,35.19315094,-106.646915,Angostura Reach,8330000,
2021,3,15,13,2.5,3,Harrison,35.01505603,-106.6736953,Angostura Reach,8330000,
2021,3,18,14,0,0,Sevilleta,34.25834233,-106.8831845,San Acacia Reach,8354900,
2021,3,16,15,0,0,Valencia Cleared,34.64863444,-106.7391728,Isleta Reach,8331510,
2021,3,16,16,.,0.5,Valencia Forest,34.64716225,-106.738482,Isleta Reach,8331510,
2021,3,18,17,8,11,Montano,35.14528819,-106.6803699,Angostura Reach,8330000,
2021,3,15,18,0,0,Reynolds Cleared,34.65966431,-106.7421328,Isleta Reach,8331510,
2021,3,15,19,0,0,Reynolds Forest,34.66054583,-106.7429525,Isleta Reach,8331510,
2021,3,17,20,0,0,Route 66,35.1006408,-106.6914783,Angostura Reach,8330000,
2021,3,17,21,0,0,Badger,35.1956,-106.6402,Angostura Reach,8330000,
2021,3,17,22,0.25,0.25,Bobcat,35.19705633,-106.6439494,Angostura Reach,8330000,
2021,3,18,23,2.75,.,BioPark,35.079,-106.668,Angostura Reach,8330000,
2021,3,.,24,.,.,Santo Domingo,35.50989,-106.3896,Cochti Reach,.,
2021,3,16,25,0.5,0.5,Crawford,34.63835,-106.74277,Isleta Reach,8331510,
2021,3,20,26,0,0,Mesilla,32.248328,-106.821014,South of San Marcial Reach,.,
2021,3,16,27,.,.,Bosque Farm,34.848851,-106.714722,Isleta Reach,8331160,
2021,3,.,28,.,.,Valle de Oro,34.97895,-106.6801,Angostura Reach,8330000,
2021,3,15,29,3,3.5,Albuquerque Overbank Project,35.04546,-106.6657,Angostura Reach,8330000,
2021,3,16,30,0,0,State Land Office,34.96785,-106.6856,Angostura Reach,8330000,
2021,3,16,31,0,0,San Jose,35.012375,-106.6728,Angostura Reach,8330000,
2021,3,18,32,0.25,0.25,Sandia,35.255,-106.5907,Cochti Reach,.,
2021,3,17,33,0,0,Bosque del Apache,33.8197,-106.8539,San Acacia Reach,8355490,2021-03-17
2021,3,17,34,0,0,River Realignment,33.8227,-106.8419,San Acacia Reach,8355490,2021-03-17
2021,4,22,1,0.25,1,Alameda,35.1875,-106.6459,Angostura Reach,8330000,
2021,4,23,2,0.75,0.75,Rio Grande Nature Center,35.127,-106.6854,Angostura Reach,8330000,
2021,4,19,3,0,.,Los Lunas,34.81236936,-106.714458,Isleta Reach,8331160,
2021,4,22,4,2.5,2.3,Belen,34.6484315,-106.7377022,Isleta Reach,8331510,
2021,4,21,5,5.5,7.5,Santa Ana,35.34284,-106.5458,Cochti Reach,.,
2021,4,22,6,0.5,2,Savannah,35.14285294,-106.6819814,Angostura Reach,8330000,
2021,4,22,7,28.4,32.5,Lemitar,34.16703188,-106.8899486,San Acacia Reach,8354900,
2021,4,20,8,1,1.5,Hispanic Cultural Center,35.06881267,-106.6580575,Angostura Reach,8330000,
2021,4,22,10,0,.,Diversion,35.1908,-106.6429,Angostura Reach,8330000,
2021,4,21,11,0,1,Calabacillas,35.19056822,-106.6491626,Angostura Reach,8330000,
2021,4,21,12,0,1,Minnow,35.19315094,-106.646915,Angostura Reach,8330000,
2021,4,19,13,0,1.5,Harrison,35.01505603,-106.6736953,Angostura Reach,8330000,
2021,4,22,14,8.9,30.5,Sevilleta,34.25834233,-106.8831845,San Acacia Reach,8354900,
2021,4,22,15,1.8,2.7,Valencia Cleared,34.64863444,-106.7391728,Isleta Reach,8331510,
2021,4,22,16,.,2,Valencia Forest,34.64716225,-106.738482,Isleta Reach,8331510,
2021,4,23,17,0.5,1.5,Montano,35.14528819,-106.6803699,Angostura Reach,8330000,
2021,4,23,18,2.25,3,Reynolds Cleared,34.65966431,-106.7421328,Isleta Reach,8331510,
2021,4,23,19,3,3,Reynolds Forest,34.66054583,-106.7429525,Isleta Reach,8331510,
2021,4,23,20,0,1,Route 66,35.1006408,-106.6914783,Angostura Reach,8330000,
2021,4,22,21,0.5,1.5,Badger,35.1956,-106.6402,Angostura Reach,8330000,
2021,4,21,22,1,1,Bobcat,35.19705633,-106.6439494,Angostura Reach,8330000,
2021,4,22,23,0,0,BioPark,35.079,-106.668,Angostura Reach,8330000,
2021,4,.,24,.,.,Santo Domingo,35.50989,-106.3896,Cochti Reach,.,
2021,4,22,25,2.4,2.5,Crawford,34.63835,-106.74277,Isleta Reach,8331510,
2021,4,24,26,1,3,Mesilla,32.248328,-106.821014,South of San Marcial Reach,.,
2021,4,19,27,.,.,Bosque Farm,34.848851,-106.714722,Isleta Reach,8331160,
2021,4,.,28,.,.,Valle de Oro,34.97895,-106.6801,Angostura Reach,8330000,
2021,4,19,29,0.25,1.75,Albuquerque Overbank Project,35.04546,-106.6657,Angostura Reach,8330000,
2021,4,22,30,0.5,1.5,State Land Office,34.96785,-106.6856,Angostura Reach,8330000,
2021,4,22,31,0.5,1.4,San Jose,35.012375,-106.6728,Angostura Reach,8330000,
2021,4,21,32,0,1,Sandia,35.255,-106.5907,Cochti Reach,.,
2021,4,23,33,.,.,Bosque del Apache,33.8197,-106.8539,San Acacia Reach,8355490,2021-04-23
2021,4,23,34,3,9,River Realignment,33.8227,-106.8419,San Acacia Reach,8355490,2021-04-23
2021,5,20,1,4.5,11.5,Alameda,35.1875,-106.6459,Angostura Reach,8330000,
2021,5,17,2,10,9.5,Rio Grande Nature Center,35.127,-106.6854,Angostura Reach,8330000,
2021,5,19,3,0,4,Los Lunas,34.81236936,-106.714458,Isleta Reach,8331160,
2021,5,17,4,18.4,12,Belen,34.6484315,-106.7377022,Isleta Reach,8331510,
2021,.,.,5,6,9.5,Santa Ana,35.34284,-106.5458,Cochti Reach,.,
2021,5,21,6,.,.,Savannah,35.14285294,-106.6819814,Angostura Reach,8330000,
2021,5,20,7,0.5,2.2,Lemitar,34.16703188,-106.8899486,San Acacia Reach,8354900,
2021,5,17,8,5,12.5,Hispanic Cultural Center,35.06881267,-106.6580575,Angostura Reach,8330000,
2021,5,20,10,4,10,Diversion,35.1908,-106.6429,Angostura Reach,8330000,
2021,5,19,11,6,11,Calabacillas,35.19056822,-106.6491626,Angostura Reach,8330000,
2021,5,19,12,2,11,Minnow,35.19315094,-106.646915,Angostura Reach,8330000,
2021,5,17,13,5,8.75,Harrison,35.01505603,-106.6736953,Angostura Reach,8330000,
2021,5,20,14,7.5,9.75,Sevilleta,34.25834233,-106.8831845,San Acacia Reach,8354900,
2021,5,18,15,8,12.2,Valencia Cleared,34.64863444,-106.7391728,Isleta Reach,8331510,
2021,5,18,16,.,11.5,Valencia Forest,34.64716225,-106.738482,Isleta Reach,8331510,
2021,5,20,17,0,14,Montano,35.14528819,-106.6803699,Angostura Reach,8330000,
2021,5,18,18,2.5,5,Reynolds Cleared,34.65966431,-106.7421328,Isleta Reach,8331510,
2021,5,18,19,3,5.5,Reynolds Forest,34.66054583,-106.7429525,Isleta Reach,8331510,
2021,5,17,20,0.5,16,Route 66,35.1006408,-106.6914783,Angostura Reach,8330000,
2021,5,20,21,5.5,12,Badger,35.1956,-106.6402,Angostura Reach,8330000,
2021,5,19,22,4,12,Bobcat,35.19705633,-106.6439494,Angostura Reach,8330000,
2021,5,19,23,8,15,BioPark,35.079,-106.668,Angostura Reach,8330000,
2021,5,.,24,.,.,Santo Domingo,35.50989,-106.3896,Cochti Reach,.,
2021,5,18,25,13.8,14,Crawford,34.63835,-106.74277,Isleta Reach,8331510,
2021,5,22,26,0,1,Mesilla,32.248328,-106.821014,South of San Marcial Reach,.,
2021,5,19,27,.,.,Bosque Farm,34.848851,-106.714722,Isleta Reach,8331160,
2021,5,.,28,.,.,Valle de Oro,34.97895,-106.6801,Angostura Reach,8330000,
2021,5,17,29,3.75,9.5,Albuquerque Overbank Project,35.04546,-106.6657,Angostura Reach,8330000,
2021,5,19,30,6,.,State Land Office,34.96785,-106.6856,Angostura Reach,8330000,
2021,5,19,31,5,9,San Jose,35.012375,-106.6728,Angostura Reach,8330000,
2021,5,19,32,2.5,9,Sandia,35.255,-106.5907,Cochti Reach,.,
2021,5,20,33,.,.,Bosque del Apache,33.8197,-106.8539,San Acacia Reach,8355490,2021-05-20
2021,5,20,34,1,.,River Realignment,33.8227,-106.8419,San Acacia Reach,8355490,2021-05-20
2021,6,14,1,39,34,Alameda,35.1875,-106.6459,Angostura Reach,8330000,
2021,6,15,2,12,16,Rio Grande Nature Center,35.127,-106.6854,Angostura Reach,8330000,
2021,6,14,3,0,1,Los Lunas,34.81236936,-106.714458,Isleta Reach,8331160,
2021,6,14,4,1.1,3.8,Belen,34.6484315,-106.7377022,Isleta Reach,8331510,
2021,6,17,5,1.25,4.5,Santa Ana,35.34284,-106.5458,Cochti Reach,.,
2021,6,16,6,0,32,Savannah,35.14285294,-106.6819814,Angostura Reach,8330000,
2021,6,18,7,0.25,0.5,Lemitar,34.16703188,-106.8899486,San Acacia Reach,8354900,
2021,6,18,8,14.5,18,Hispanic Cultural Center,35.06881267,-106.6580575,Angostura Reach,8330000,
2021,6,14,10,63,60,Diversion,35.1908,-106.6429,Angostura Reach,8330000,
2021,6,15,11,21,35,Calabacillas,35.19056822,-106.6491626,Angostura Reach,8330000,
2021,6,15,12,38,44,Minnow,35.19315094,-106.646915,Angostura Reach,8330000,
2021,6,15,13,10,13,Harrison,35.01505603,-106.6736953,Angostura Reach,8330000,
2021,6,18,14,0,0,Sevilleta,34.25834233,-106.8831845,San Acacia Reach,8354900,
2021,6,15,15,1.5,4.3,Valencia Cleared,34.64863444,-106.7391728,Isleta Reach,8331510,
2021,6,15,16,0,3,Valencia Forest,34.64716225,-106.738482,Isleta Reach,8331510,
2021,6,17,17,37,42,Montano,35.14528819,-106.6803699,Angostura Reach,8330000,
2021,6,14,18,1,3.5,Reynolds Cleared,34.65966431,-106.7421328,Isleta Reach,8331510,
2021,6,14,19,1.25,2.5,Reynolds Forest,34.66054583,-106.7429525,Isleta Reach,8331510,
2021,6,18,20,13,26,Route 66,35.1006408,-106.6914783,Angostura Reach,8330000,
2021,6,14,21,47,46,Badger,35.1956,-106.6402,Angostura Reach,8330000,
2021,6,15,22,34,55,Bobcat,35.19705633,-106.6439494,Angostura Reach,8330000,
2021,6,17,23,20,.,BioPark,35.079,-106.668,Angostura Reach,8330000,
2021,6,.,24,.,.,Santo Domingo,35.50989,-106.3896,Cochti Reach,.,
2021,6,15,25,2.5,3.8,Crawford,34.63835,-106.74277,Isleta Reach,8331510,
2021,6,19,26,0,1,Mesilla,32.248328,-106.821014,South of San Marcial Reach,.,
2021,6,16,27,.,.,Bosque Farm,34.848851,-106.714722,Isleta Reach,8331160,
