"Date ym","Site number","Site name","Latitude","Longitude","Reaches","Month","Year","monthly cottonwood leaf litterfall g m2","monthly willow leaf litterfall g m2","monthly russian olive leaf litterfall g m2","monthly saltcedar leaf litterfall g m2","monthly elm leaf litterfall g m2","monthly seep willow leaf litterfall g m2","monthly new mexico olive leaf litterfall g m2","monthly indigo bush leaf litterfall g m2","monthly total litterfall g m2","monthly woodfall g m2","monthly cottonwood reproductive litterfall g m2","monthly willow reproductive litterfall g m2","monthly russian olive reproductive litterfall g m2","monthly elm reproductive litterfall g m2","monthly saltcedar reproductive litterfall g m2","monthly total reproductive litterfall g m2"
Feb 2015,11,"Calabacillas",35.1946222612,-106.646350963,"Angostura Reach",2,2015,14.85,0.01,0.01,0.02,0,0,0,0.23,2.07,0.04,0.01,0,0,.,0.01,0.05
Feb 2015,12,"Minnow",35.1972256042,-106.644122231,"Angostura Reach",2,2015,21.97,0.02,0.52,0,0,0,0,0,3.06,0.01,0,0,0,.,0,0.01
Feb 2015,13,"Harrison",35.0150622305,-106.673722917,"Angostura Reach",2,2015,8.23,0.11,1.15,0,0,0.02,0,0,1.46,0.47,0,0,0.03,.,0,0.05
Feb 2015,14,"Sevilleta",34.2586573236,-106.883372761,"San Acacia Reach",2,2015,0.94,0.01,0.02,0,0,0,0,0,0.26,0.69,0,0,0,.,0,0
Feb 2015,15,"Valencia Cleared",34.6486505386211,-106.739180486447,"Isleta Reach",2,2015,2.4,0.02,0,0,0,0,0,0,5.44,2.01,0,0,0,.,0,0.18
Feb 2015,16,"Valencia Forest",34.6472147233729,-106.738922864063,"Isleta Reach",2,2015,0.24,0,0,0,0,0,0,0,0.42,0.62,0,0,0,.,0,0.04
Feb 2015,17,"Montano",35.1452628545,-106.680332705,"Angostura Reach",2,2015,5.02,0.01,0.46,0.01,0,0.01,0,0,3.19,16.66,0,0,0,.,0,0.13
Feb 2015,18,"Reynolds Cleared",34.6567454384498,-106.738602216398,"Isleta Reach",2,2015,2.4,0,0,0.02,0,0,0,0,0.34,0.03,0,0,0.01,.,0,0
Feb 2015,19,"Reynolds Forest",34.6576114622675,-106.739436295579,"Isleta Reach",2,2015,1.51,0.02,0.01,1,0,0,0,0,0.46,0.43,0.11,0,0,.,0,0.01
Feb 2015,20,"Route 66",35.1006512603,-106.691932797,"Angostura Reach",2,2015,6.48,0.27,0.11,0.05,1.15,0,0,0,1.6,1.03,0.01,0,0.01,.,0,0.28
Feb 2015,21,"Badger",35.1955715759,-106.641632737,"Angostura Reach",2,2015,32.15,0.05,0,0.01,0.39,0,0,0,4.46,1.25,0.06,0,0,.,0,0.01
Feb 2015,22,"Bobcat",35.2010747789,-106.641162297,"Angostura Reach",2,2015,36.08,0.02,0,0.01,0,0,0,0.02,5.11,1.17,1.63,0,0,.,0,0.22
Feb 2015,23,"BioPark",35.0799846256,-106.669723455,"Angostura Reach",2,2015,12.77,0,0,0,0,0,0,0,1.73,0.01,0,0,0,.,0,0.01
Feb 2015,24,"Santo Domingo",35.50989,-106.3896,"Cochiti Reach",2,2015,5.62,0,0,0,0,0,0,0,0.95,0.55,0,0,0.16,.,0,0.02
Feb 2015,25,"Crawford",34.637561057629,-106.74347269011,"Isleta Reach",2,2015,0.25,0,0,0.02,0,0,0,0,0.22,0.08,0,0,0,.,0,0
Feb 2015,26,"Mesilla",32.248328,-106.821014,"South of San Marcial Reach",2,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,.,0,0
Feb 2015,27,"Bosque Farm",34.8477697505695,-106.714997116643,"Isleta Reach",2,2015,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Feb 2015,28,"Valle de Oro",34.9797688406,-106.680112434,"Angostura Reach",2,2015,0,0,0,0,0,0,0,0,0.15,0,0,0,0,.,0,0.07
Feb 2015,29,"Albuquerque Overbank Project",35.0452081969,-106.665732215,"Angostura Reach",2,2015,2.24,0.34,0.02,0,0,0,0,0,1,0.46,0,0,0,.,0,0
Feb 2015,30,"State Land Office",34.9679188689,-106.685667747,"Angostura Reach",2,2015,20.54,0,0,0,0,0,0,0,3.28,0.78,0.01,0,0,.,0,0.25
Mar 2015,1,"Alameda",35.1880598884,-106.646949118,"Angostura Reach",3,2015,21.46,0.01,0,0,0.01,0,0,0,3.25,2.93,0.15,0,0,.,0,0.02
Mar 2015,2,"Rio Grande Nature Center",35.1267624154,-106.688450012,"Angostura Reach",3,2015,10.23,0.01,0,0,0,0,0,0,1.39,0.48,0,0,0,.,0,0
Mar 2015,3,"Los Lunas",34.8123850767529,-106.714471968474,"Isleta Reach",3,2015,21.31,0.11,0.43,0,0.1,0,0,0,3.22,2.02,0.1,0,0.01,.,0,0.05
Mar 2015,4,"Belen",34.6481124155284,-106.737727748983,"Isleta Reach",3,2015,6.23,0.08,0.5,0,0,0,0,0,1.09,0.73,0.02,0,0,.,0,0.01
Mar 2015,5,"Santa Ana",35.34284,-106.5458,"Angostura Reach",3,2015,9.77,0,0,0,0,0,0,0,9.08,60.09,0,0,0,.,0,0.01
Mar 2015,6,"Savannah",35.1428674147,-106.681982289,"Angostura Reach",3,2015,0.92,0,0.02,0.03,0,0,0,0,0.27,0.05,0,0,0,.,0,0
Mar 2015,7,"Lemitar",34.1670457032,-106.889953039,"San Acacia Reach",3,2015,0.02,0,0,0.43,0,0,0,0,0.24,0.02,0,0,0,.,0,0
Mar 2015,8,"Hispanic Cultural Center",35.0688083802,-106.65807622,"Angostura Reach",3,2015,20.08,0.02,0,0,0.08,0,0,0,3.02,2.56,0,0,0,.,0,0
Mar 2015,9,"Ohkay Owingeh",36.0618,-106.0761,"Cochiti Reach",3,2015,0,0,0,0,0,0,0,0,0.9,0.15,0,0,0,.,0,0.34
Mar 2015,10,"Diversion",35.1916189224,-106.643382687,"Angostura Reach",3,2015,2.79,0.16,0.02,0.02,0.31,0,0,0,1.44,1.34,0,0,0.31,.,0,0.46
Mar 2015,11,"Calabacillas",35.1946222612,-106.646350963,"Angostura Reach",3,2015,18,0,0.01,0.01,0.31,0,0,0.01,2.88,1.57,0.03,0,0,.,0,0.06
Mar 2015,12,"Minnow",35.1972256042,-106.644122231,"Angostura Reach",3,2015,37.69,0.02,0.01,0.01,0,0,0,0,5.95,5.7,0,0,0,.,0,0
Mar 2015,13,"Harrison",35.0150622305,-106.673722917,"Angostura Reach",3,2015,5.78,0.11,0.77,0,0.02,0,0,0,1.04,0.41,0,0,0.56,.,0,0.08
Mar 2015,14,"Sevilleta",34.2586573236,-106.883372761,"San Acacia Reach",3,2015,4.86,0,0.01,0.71,0,0,0,0,0.84,0.33,0,0,0.08,.,0,0.01
Mar 2015,15,"Valencia Cleared",34.6486505386211,-106.739180486447,"Isleta Reach",3,2015,1.93,0.03,0.01,0,0,0,0,0,0.5,0.49,0,0,0,.,0,0
Mar 2015,16,"Valencia Forest",34.6472147233729,-106.738922864063,"Isleta Reach",3,2015,0.23,0.01,0,0.01,0,0,0,0,1.68,0.02,0,0,0,.,0,0.06
Mar 2015,17,"Montano",35.1452628545,-106.680332705,"Angostura Reach",3,2015,3.01,0,0.09,0.01,0,0,0,0,0.55,0.02,0.01,0,0,.,0,0.1
Mar 2015,18,"Reynolds Cleared",34.6567454384498,-106.738602216398,"Isleta Reach",3,2015,10.93,0,0,0.01,0,0,0,0,2.34,5.85,0,0,0,.,0,0
Mar 2015,19,"Reynolds Forest",34.6576114622675,-106.739436295579,"Isleta Reach",3,2015,12.08,0,0.01,0.61,0,0,0,0,3.3,11.39,0.02,0,0,.,0,0.02
Mar 2015,20,"Route 66",35.1006512603,-106.691932797,"Angostura Reach",3,2015,7.47,0.09,0.1,0.05,1.15,0,0,0,1.66,0.65,0.08,0,0.02,.,0,0.31
Mar 2015,21,"Badger",35.1955715759,-106.641632737,"Angostura Reach",3,2015,47.69,0.51,0.01,0,0.5,0,0,0,7.31,3.4,0.88,0,0,.,0,0.41
Mar 2015,22,"Bobcat",35.2010747789,-106.641162297,"Angostura Reach",3,2015,35.08,0.19,0.17,0,0.01,0,0,0,5.01,0.5,0,0,0,.,0,0
Mar 2015,23,"BioPark",35.0799846256,-106.669723455,"Angostura Reach",3,2015,16.31,0,0.01,0,0,0,0,0,2.77,4.58,0.02,0,0,.,0,0
Mar 2015,24,"Santo Domingo",35.50989,-106.3896,"Cochiti Reach",3,2015,12.62,0.08,0,0,0,0,0,0,2.27,4.72,0.02,0,0,.,0,0
Mar 2015,25,"Crawford",34.637561057629,-106.74347269011,"Isleta Reach",3,2015,0.04,0,0,0.02,0,0,0,0,0.25,0.01,0.01,0.01,0,.,0,0
Mar 2015,26,"Mesilla",32.248328,-106.821014,"South of San Marcial Reach",3,2015,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Mar 2015,27,"Bosque Farm",34.8477697505695,-106.714997116643,"Isleta Reach",3,2015,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Mar 2015,28,"Valle de Oro",34.9797688406,-106.680112434,"Angostura Reach",3,2015,0,0,0,0,0,0,0,0,0.22,0,0,0,0,.,0,0
Mar 2015,29,"Albuquerque Overbank Project",35.0452081969,-106.665732215,"Angostura Reach",3,2015,1.08,0.11,0.01,0.01,0.01,0.02,0,0,0.55,0.34,0.01,0,0,.,0,0.01
Mar 2015,30,"State Land Office",34.9679188689,-106.685667747,"Angostura Reach",3,2015,29.92,0.15,0,0,0,0,0,0,4.35,1.02,0.23,0,0,.,0,0.03
Apr 2015,1,"Alameda",35.1880598884,-106.646949118,"Angostura Reach",4,2015,16.38,0.01,0.02,1.85,0.48,0,0.18,0,5.79,3.03,18.84,0,0,.,0,2.79
Apr 2015,2,"Rio Grande Nature Center",35.1267624154,-106.688450012,"Angostura Reach",4,2015,8.47,0,0,0,0,0,0,0,2.42,0.72,8.77,0,0,.,0,1.14
Apr 2015,3,"Los Lunas",34.8123850767529,-106.714471968474,"Isleta Reach",4,2015,11.39,0.11,0.18,0,0.01,0,0,0,4.93,4.41,20.23,0.15,0,.,0,2.67
Apr 2015,4,"Belen",34.6481124155284,-106.737727748983,"Isleta Reach",4,2015,7.93,0.01,0.1,0,0,0,0,0,3.3,2.62,14.31,0,0.01,.,0,1.86
Apr 2015,5,"Santa Ana",35.34284,-106.5458,"Angostura Reach",4,2015,5.47,0,0,0,0,0,0,0,18.36,128.32,6.78,0,0,.,0,0.94
Apr 2015,6,"Savannah",35.1428674147,-106.681982289,"Angostura Reach",4,2015,3.47,0,0.34,0.03,0,0,0,0,1.09,2.12,1.16,0,0,.,0,0.16
Apr 2015,7,"Lemitar",34.1670457032,-106.889953039,"San Acacia Reach",4,2015,0.02,0,0,0.67,0,0,0,0,0.25,0.33,0.33,0,0,.,0,0.06
Apr 2015,8,"Hispanic Cultural Center",35.0688083802,-106.65807622,"Angostura Reach",4,2015,12.23,0.02,0.02,0,0.01,0,0,0,6.66,0.65,35.46,0,0.01,.,0,4.73
Apr 2015,9,"Ohkay Owingeh",36.0618,-106.0761,"Cochiti Reach",4,2015,0,0.02,0.01,0.01,0,0,0,0,1.44,1.19,0.55,0,0,.,0,0.07
Apr 2015,10,"Diversion",35.1916189224,-106.643382687,"Angostura Reach",4,2015,7.56,0.03,0.02,0.06,0.33,0,0,0,4.1,7.64,10.03,0,0,.,0,1.84
Apr 2015,11,"Calabacillas",35.1946222612,-106.646350963,"Angostura Reach",4,2015,22.47,0.01,0,0.01,0.01,0,0,0,6.36,4.55,5.39,0.01,0,.,0,2.68
Apr 2015,12,"Minnow",35.1972256042,-106.644122231,"Angostura Reach",4,2015,29.16,0.17,0,0,0,0,0,0,8.48,12.39,17.62,0,0,.,0,2.3
Apr 2015,13,"Harrison",35.0150622305,-106.673722917,"Angostura Reach",4,2015,1.41,0.18,0.03,0,0.01,0.08,0,0,0.87,0.28,3.32,0,0,.,0,0.45
Apr 2015,14,"Sevilleta",34.2586573236,-106.883372761,"San Acacia Reach",4,2015,5.55,0.01,0.03,3.49,0,0,0,0,2.41,0.96,8.01,0,0.01,.,0,1.04
Apr 2015,15,"Valencia Cleared",34.6486505386211,-106.739180486447,"Isleta Reach",4,2015,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Apr 2015,16,"Valencia Forest",34.6472147233729,-106.738922864063,"Isleta Reach",4,2015,0.32,0,0,0,0,0,0,0,1.91,3,0.69,0,0,.,0,0.77
Apr 2015,17,"Montano",35.1452628545,-106.680332705,"Angostura Reach",4,2015,0.71,0,0.08,0,0,0,0.08,0,1.89,5.69,2.32,0,0.15,.,0,0.58
Apr 2015,18,"Reynolds Cleared",34.6567454384498,-106.738602216398,"Isleta Reach",4,2015,37.26,0,0,0.01,0,0,0,0,7.72,1.9,10.77,0,0,.,0,1.49
Apr 2015,19,"Reynolds Forest",34.6576114622675,-106.739436295579,"Isleta Reach",4,2015,10.01,0.02,0,0,0,0,0,0,8.81,24.61,32.78,0,0,.,0,4.26
Apr 2015,20,"Route 66",35.1006512603,-106.691932797,"Angostura Reach",4,2015,10.16,0.01,0.85,0.03,0.02,0,0,0,5.72,6.01,10.72,0,0,.,0,3.17
Apr 2015,21,"Badger",35.1955715759,-106.641632737,"Angostura Reach",4,2015,53.08,0.09,0.01,0,0.03,0,0.02,0,11.06,1.4,10,0,0.01,.,0,3.82
Apr 2015,22,"Bobcat",35.2010747789,-106.641162297,"Angostura Reach",4,2015,40.23,0.05,0.01,0,0.01,0,0,0,9.9,2.48,31.46,0,0,.,0,4.17
Apr 2015,23,"BioPark",35.0799846256,-106.669723455,"Angostura Reach",4,2015,7.46,0.01,0.01,0,0.01,0,0,0,11.58,47.95,32.61,0,0,.,0,4.24
Apr 2015,24,"Santo Domingo",35.50989,-106.3896,"Cochiti Reach",4,2015,4.17,0.15,0,0,0,0,0,0,0.95,0.39,2.18,0,0,.,0,0.28
Apr 2015,25,"Crawford",34.637561057629,-106.74347269011,"Isleta Reach",4,2015,0.09,0,0,0.17,0,0,0,0,0.1,0.25,0,0,0,.,0,0
Apr 2015,26,"Mesilla",32.248328,-106.821014,"South of San Marcial Reach",4,2015,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Apr 2015,27,"Bosque Farm",34.8477697505695,-106.714997116643,"Isleta Reach",4,2015,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Apr 2015,28,"Valle de Oro",34.9797688406,-106.680112434,"Angostura Reach",4,2015,0,0.63,0,0,0,0,0,0,0.16,0.4,0.02,0.08,0,.,0,0.02
Apr 2015,29,"Albuquerque Overbank Project",35.0452081969,-106.665732215,"Angostura Reach",4,2015,0.63,1.65,0.02,0,0,0,0,0,0.71,1.39,1.65,0.01,0,.,0,0.22
Apr 2015,30,"State Land Office",34.9679188689,-106.685667747,"Angostura Reach",4,2015,5.16,0.01,0,0,0,0,0,0,3.87,5,16.92,0,0,.,0,2.2
May 2015,1,"Alameda",35.1880598884,-106.646949118,"Angostura Reach",5,2015,8.38,0,0,0.01,0.09,0,0.06,0,3.31,10.87,4.41,0,0,.,0,0.58
May 2015,2,"Rio Grande Nature Center",35.1267624154,-106.688450012,"Angostura Reach",5,2015,4.8,0,0,0,0,0,0,0,1.1,2.56,0.65,0.02,0,.,0,0.09
May 2015,3,"Los Lunas",34.8123850767529,-106.714471968474,"Isleta Reach",5,2015,4.16,0.2,0.09,0,0.09,0,0,0,2.36,4.11,7.62,0.32,0.86,.,0,1.16
May 2015,4,"Belen",34.6481124155284,-106.737727748983,"Isleta Reach",5,2015,3.33,0.01,1.11,0,0,0,0,0,2.17,1.33,6.93,0,3.26,.,0,1.32
May 2015,5,"Santa Ana",35.34284,-106.5458,"Angostura Reach",5,2015,2.24,0,0,0,0,0,0,0,3.28,20.39,2.32,0,0,.,0,0.3
May 2015,6,"Savannah",35.1428674147,-106.681982289,"Angostura Reach",5,2015,1.8,0,1.78,0.55,0,0,0,0,0.94,1.08,0.48,0,0.09,.,0,0.07
May 2015,7,"Lemitar",34.1670457032,-106.889953039,"San Acacia Reach",5,2015,0.02,0,0,0.66,0,0,0,0,0.18,0.47,0.02,0,0,.,0,0
May 2015,8,"Hispanic Cultural Center",35.0688083802,-106.65807622,"Angostura Reach",5,2015,6.86,0.04,0,0,0.02,0,0,0,2.95,2.87,11.48,0.02,0,.,0,1.5
May 2015,9,"Ohkay Owingeh",36.0618,-106.0761,"Cochiti Reach",5,2015,0.16,0.01,0,0,0,0.23,0,0,0.56,1.87,0.41,0.01,0,.,0,0.06
May 2015,10,"Diversion",35.1916189224,-106.643382687,"Angostura Reach",5,2015,0.72,0,0,0.02,0.47,0,0,0,2.3,12.57,1.93,1,0,.,0,0.39
May 2015,11,"Calabacillas",35.1946222612,-106.646350963,"Angostura Reach",5,2015,15.16,0.01,0.01,0,0.38,0,0,0,4.71,5.17,13.95,0.01,0.54,.,0,1.88
May 2015,12,"Minnow",35.1972256042,-106.644122231,"Angostura Reach",5,2015,12.02,0.01,7.24,0,0.01,0,0,0,7.45,21.4,12.38,0,0.08,.,0,1.62
May 2015,13,"Harrison",35.0150622305,-106.673722917,"Angostura Reach",5,2015,5.1,0.5,1.11,0.01,0,0,0,0,2.58,4.04,0.43,1.86,5.51,.,0,1.04
May 2015,14,"Sevilleta",34.2586573236,-106.883372761,"San Acacia Reach",5,2015,5.31,0.01,0.19,9.95,0,0,0,0,3.41,6.54,3.33,0.01,0.02,.,0,0.44
May 2015,15,"Valencia Cleared",34.6486505386211,-106.739180486447,"Isleta Reach",5,2015,0.63,0.24,0,0,0,0,0,0,2.73,2.39,13.39,2.23,0.02,.,0,2.06
May 2015,16,"Valencia Forest",34.6472147233729,-106.738922864063,"Isleta Reach",5,2015,0.01,0,0.02,0,0,0,0,0,0.29,0.64,0.32,0,0,.,0,0.21
May 2015,17,"Montano",35.1452628545,-106.680332705,"Angostura Reach",5,2015,1.17,0,0.09,0,0,0,0,0,1.19,2.09,1.64,0.24,3.23,.,0,0.66
May 2015,18,"Reynolds Cleared",34.6567454384498,-106.738602216398,"Isleta Reach",5,2015,7.78,0,0,0.02,0,0,0,0,2.56,3.93,3.79,0.38,0,.,0,0.95
May 2015,19,"Reynolds Forest",34.6576114622675,-106.739436295579,"Isleta Reach",5,2015,7.02,0,0.02,0.61,0,0,0,0,4.14,4.43,17.85,0,0,.,0,2.34
May 2015,20,"Route 66",35.1006512603,-106.691932797,"Angostura Reach",5,2015,3.7,0.17,0.79,0.02,2.02,0,0,0.01,4.09,9.02,5.94,0.09,7.86,.,0,1.82
May 2015,21,"Badger",35.1955715759,-106.641632737,"Angostura Reach",5,2015,133.46,3.09,0,0,0.02,0,0,0,107.11,665.85,16.31,0.63,0,.,0,2.26
May 2015,22,"Bobcat",35.2010747789,-106.641162297,"Angostura Reach",5,2015,34.15,0.16,0,0,0,0,0,0,9.85,24.08,3.62,2.85,0,.,0,1.14
May 2015,23,"BioPark",35.0799846256,-106.669723455,"Angostura Reach",5,2015,4.64,0,0,0,0,0,0,0,1.92,4.15,5.39,0,0,.,0,0.7
May 2015,24,"Santo Domingo",35.50989,-106.3896,"Cochiti Reach",5,2015,1.4,0.01,0,0,0,0,0,0,0.74,0.72,3.33,0,0,.,0,0.43
May 2015,25,"Crawford",34.637561057629,-106.74347269011,"Isleta Reach",5,2015,0.1,0,0.01,1.42,0,0,0,0,0.21,0,0.02,0,0,.,0,0
May 2015,26,"Mesilla",32.248328,-106.821014,"South of San Marcial Reach",5,2015,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
May 2015,27,"Bosque Farm",34.8477697505695,-106.714997116643,"Isleta Reach",5,2015,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
May 2015,28,"Valle de Oro",34.9797688406,-106.680112434,"Angostura Reach",5,2015,0,0,0,0,0,0,0,0,0.17,0,0,0,0,.,0,0
May 2015,29,"Albuquerque Overbank Project",35.0452081969,-106.665732215,"Angostura Reach",5,2015,0.39,0.01,0.09,0,0,0,0,0,0.3,0.31,0,0,0.46,.,0,0.06
May 2015,30,"State Land Office",34.9679188689,-106.685667747,"Angostura Reach",5,2015,1.94,0,0,0,0,0,0,0,2.31,3.63,7.26,0,0,.,0,0.95
Jun 2015,1,"Alameda",35.1880598884,-106.646949118,"Angostura Reach",6,2015,3.63,0.01,0,0.02,0.01,0,0.1,0,1.87,2.09,6.62,1.55,0,.,0,1.06
Jun 2015,2,"Rio Grande Nature Center",35.1267624154,-106.688450012,"Angostura Reach",6,2015,0.73,0,0,0,0,0,0,0,1.08,1.42,2.02,0,0,.,0,0.68
Jun 2015,3,"Los Lunas",34.8123850767529,-106.714471968474,"Isleta Reach",6,2015,6,0.05,2.17,0,0.79,0,0,0.01,1.88,2.63,1.57,0.27,0.03,.,0,0.24
Jun 2015,4,"Belen",34.6481124155284,-106.737727748983,"Isleta Reach",6,2015,1.87,0.01,6.17,0,0,0,0,0,2.03,3.26,0.96,0.01,2.49,.,0,0.45
Jun 2015,5,"Santa Ana",35.34284,-106.5458,"Angostura Reach",6,2015,3.47,0,0,0,0,0,0,0,2.04,2.65,1.85,0,0,.,0,1.17
Jun 2015,6,"Savannah",35.1428674147,-106.681982289,"Angostura Reach",6,2015,0.42,0.01,2.93,0.1,0.01,0,0,0,1.96,5.72,1.03,0.01,3.56,.,0,0.62
Jun 2015,7,"Lemitar",34.1670457032,-106.889953039,"San Acacia Reach",6,2015,0,0,0,1.66,0,0,0,0,1.32,8.48,0.02,0,0,.,0,0
Jun 2015,8,"Hispanic Cultural Center",35.0688083802,-106.65807622,"Angostura Reach",6,2015,2.76,0.2,0,0,0.01,0.6,0,0,2.37,3.18,6.84,0.96,0,.,0,1.01
Jun 2015,9,"Ohkay Owingeh",36.0618,-106.0761,"Cochiti Reach",6,2015,0.01,0.02,0,0,0,0,0,0,0.66,1.29,0.18,0.35,0,.,0,0.07
Jun 2015,10,"Diversion",35.1916189224,-106.643382687,"Angostura Reach",6,2015,0.47,0.02,0.38,0.03,1.33,0,0.15,0,2.72,10.95,3.49,0.8,1.4,.,0,0.81
Jun 2015,11,"Calabacillas",35.1946222612,-106.646350963,"Angostura Reach",6,2015,0.49,0,0.01,0,0.23,0,0.01,0,0.63,0.65,2.63,0,0.01,.,0,0.34
Jun 2015,12,"Minnow",35.1972256042,-106.644122231,"Angostura Reach",6,2015,8.49,0.01,0.61,0,0.01,0,0.02,0,3.83,4.72,14.31,0,0.08,.,0,1.87
Jun 2015,13,"Harrison",35.0150622305,-106.673722917,"Angostura Reach",6,2015,2.96,0.64,6.64,0.02,0.02,0.01,0,0,2.74,2.51,2.41,1.49,2.42,.,0,0.82
Jun 2015,14,"Sevilleta",34.2586573236,-106.883372761,"San Acacia Reach",6,2015,7.32,0.01,0.28,1.56,0,0,0.02,0,1.82,3.06,0.34,0.01,0.02,.,0.02,0.05
Jun 2015,15,"Valencia Cleared",34.6486505386211,-106.739180486447,"Isleta Reach",6,2015,1.64,0.09,0.01,0,0,0,0,0,1.62,1.54,1.18,3.25,0,.,0.15,0.72
Jun 2015,16,"Valencia Forest",34.6472147233729,-106.738922864063,"Isleta Reach",6,2015,0.02,0.02,0.02,0,0,0,0,0,0.41,0.02,1.24,0.09,0,.,0,0.26
Jun 2015,17,"Montano",35.1452628545,-106.680332705,"Angostura Reach",6,2015,0.39,0.69,5.08,0,0,0,0,0,2.32,3.26,6.15,1.69,0.38,.,0,1.07
Jun 2015,18,"Reynolds Cleared",34.6567454384498,-106.738602216398,"Isleta Reach",6,2015,6.68,0,0,0,0,0,0,0,1.97,6.26,1.58,0.01,0,.,0,0.21
Jun 2015,19,"Reynolds Forest",34.6576114622675,-106.739436295579,"Isleta Reach",6,2015,9.7,0,0.01,0.77,0,0,0,0,2.96,5.16,5.48,0,0,.,0,0.71
Jun 2015,20,"Route 66",35.1006512603,-106.691932797,"Angostura Reach",6,2015,5.56,0.09,4.46,0.04,3.26,0,0,0,5.81,8.74,3.79,0.78,8.56,.,0,2.79
Jun 2015,21,"Badger",35.1955715759,-106.641632737,"Angostura Reach",6,2015,7.39,0.03,0,0,0.19,0,0,0.08,3.07,6.32,5.78,1.31,0,.,0,0.92
Jun 2015,22,"Bobcat",35.2010747789,-106.641162297,"Angostura Reach",6,2015,23.08,0.44,0,0.01,0,0,0,0,5.97,4.56,14.08,1.7,0,.,0,2.15
Jun 2015,23,"BioPark",35.0799846256,-106.669723455,"Angostura Reach",6,2015,1.49,0,0,0,0,0,0.01,0,3.6,9.85,13.77,0,0,.,0,2.02
Jun 2015,24,"Santo Domingo",35.50989,-106.3896,"Cochiti Reach",6,2015,0.49,0,0,0.01,0,0,0,0,0.24,0.1,0.79,0,0,.,0,0.1
Jun 2015,25,"Crawford",34.637561057629,-106.74347269011,"Isleta Reach",6,2015,0.32,0,0.48,0.78,0,0,0,0,0.26,0,0.01,0,0,.,0,0
Jun 2015,26,"Mesilla",32.248328,-106.821014,"South of San Marcial Reach",6,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,.,0,0
Jun 2015,27,"Bosque Farm",34.8477697505695,-106.714997116643,"Isleta Reach",6,2015,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Jun 2015,28,"Valle de Oro",34.9797688406,-106.680112434,"Angostura Reach",6,2015,0.01,0,0,0,0,0,0,0,0.16,0.01,0,0,0,.,0,0.11
Jun 2015,29,"Albuquerque Overbank Project",35.0452081969,-106.665732215,"Angostura Reach",6,2015,1.03,0.02,0.72,0,0.02,0,0,0,0.95,1.11,0.01,3.35,0.03,.,0,0.44
Jun 2015,30,"State Land Office",34.9679188689,-106.685667747,"Angostura Reach",6,2015,0.9,0.01,0,0,0,0,0,0,2.85,6.41,12.32,0.01,0,.,0,1.6
Jul 2015,1,"Alameda",35.1880598884,-106.646949118,"Angostura Reach",7,2015,1.72,0.09,0,0.01,0.01,0,0.57,0,3.03,0.8,19.08,0.23,0,.,0,2.51
Jul 2015,2,"Rio Grande Nature Center",35.1267624154,-106.688450012,"Angostura Reach",7,2015,1.56,0.09,0,0,0,0,0,0,1.6,7.56,1.72,0,0,.,0,0.22
Jul 2015,3,"Los Lunas",34.8123850767529,-106.714471968474,"Isleta Reach",7,2015,6.23,0.19,1.62,0,0.09,0,0,0,2.4,1.62,7.38,0.01,0,.,0,1.01
Jul 2015,4,"Belen",34.6481124155284,-106.737727748983,"Isleta Reach",7,2015,3.26,0.02,5.17,0,0,0,0,0,1.78,1.85,1.86,0,1.32,.,0,0.42
Jul 2015,5,"Santa Ana",35.34284,-106.5458,"Angostura Reach",7,2015,4.24,0,0,0,0,0,0,0,8.84,55.16,2.42,0,0,.,0,0.9
Jul 2015,6,"Savannah",35.1428674147,-106.681982289,"Angostura Reach",7,2015,1.4,0,2.86,0.93,0,0,0,0,1.59,3.63,2.16,0,0.01,.,0.86,0.39
Jul 2015,7,"Lemitar",34.1670457032,-106.889953039,"San Acacia Reach",7,2015,0.38,0,0,0.49,0,0,0,0,0.42,2.4,0,0,0,.,0,0
Jul 2015,8,"Hispanic Cultural Center",35.0688083802,-106.65807622,"Angostura Reach",7,2015,4.15,1.02,0,0,0.01,0,0,0,2.24,0.23,9.38,0,0,.,0,1.29
Jul 2015,9,"Ohkay Owingeh",36.0618,-106.0761,"Cochiti Reach",7,2015,0,3.94,0,0,0,0,0,0,4.34,0.58,0.58,7.89,0,.,0,1.1
Jul 2015,10,"Diversion",35.1916189224,-106.643382687,"Angostura Reach",7,2015,1.85,0.55,4.01,0.09,1.02,0,0,0,2.29,3.08,5.09,1,0.08,.,0,0.87
Jul 2015,11,"Calabacillas",35.1946222612,-106.646350963,"Angostura Reach",7,2015,5.7,0.09,0.23,0,0.31,0,0.01,0,5.02,4.49,27,0.01,0,.,0,3.58
