Year,Site number,AMFR,ELAN,FOPUP,FORB,GAVI2,GRASS,MACA2,MEOF,MUAS,PAVI5,PODEW,RIAU,SAEX,ULPU,ACHY,ARPU9,CHGE2,ELEL5,ERAGR,GUSA2,JUMO,MACHA,PAOB,SATR12,SPCO4,SPCR,SPFL2,SPORO,TACH2,AMORP,AMPS,ANCA10,APCA,BASA,CAREX,ELYMU,EUOC4,LONIC,MOAL,SAGO,ARAN7,ASCLE,CIRSI,CIVU,DAGL,ELCA4,EQLA,EQUIS,LYAM,MINT,OEELH2,SOAR2,SPAI,SYFAC,SYMPH4,SETAR,BASC5,BRINI,COAR4,GLLE3,HEAN3,HECI,PASM,PHYSA,SELE6,SEVI4,SOEL,SPAN3,SPHAE,BOAR,BOBA2,DIWI2,IPLO,OEPA,OPPH,PANIC,PORTU,PSSC8,SEFL3,SPGI,COCA5,LASE,MEOL,RHTR,ATCA2,HOJU,ASLAH2,UNK,AIAL,ARFI2,ALIN,DALA3,MAPIP4,NAHI,POHA5,PSSC6,CHAMA15,MOSQ,ASSU2,JUBA,LATAP,SYER,SYPR5,TECAO,HELIA3,THIN6,ARAD/BOBA2,MOVE,BRCA6,CYDA,AGROS2,ALTR7,ASOF,CACA4,CADR,CHAL7,CHENO,CLCO2,CYPER,DISP,ECCR,ELPS,ELTR7,EUPHO,JUTO,LEOR,MESA,POCO,RONE,ROWO,SALIX,SOLID,TYLA,TYPHA,WC,CROTON,BRJA,RUMEX,YELAC,IPLO2,MENTZ,BASA4,FRAXINUS,ROPS,RUCR,SOCA6,ARDR4,BREUC2,GAMO5,PHHI8,RATA,PHAU7,PHCO,PRPU,SPSA3,LYTO,THPO7,CHSP11,ERDI4,LACTU,PYPA4,TECA3,DESCU,MARSI,SCPA8,SCPU10,FRVE2,AMBRO,AGGI2,CESP4,SONU2,XAST,DISP/MUAS,LELA2,AMAC2,CONYZ,CRTE4,DAWR2,MELIL,SONI,SOTR,ECMUM,STIPA,ERBE2,BOAR/BOBA2,SPCO4/SPGI,SPCR/SPWR2,CAPE42,JUNCU,OECU2,OENOT,SCAM6,SCTA2,NA,AMAR2,PIOP,DICOT,ERHY,ERPE,PACA6,POMO5,POVI9,SCHIZ4,ALMA12,POOL,AGOSE,CRYPT,TILA2,TRTE,AMARA,BOCU,BOGR2,BROMU,SCAR,SIIR,ELEOC,EPCI,LEMNA,POHI6,CYES,AMCO3,AMHY,EPHE,PEAN,MESA/MEOF,SARA3,VEBR,DALE3,GAURA,GRSQ,PASPA2,LYCIUM,MUAS/DISP,SHRUB,KAPA,PRLO,VETH,TRAGO,HESPE11,JUSC2,ERIGE2,SOAS,JUARL,SCHOE6,GAPU,OPUNT,ANDRO,SOLAN,CUAR,MARE11,CHVI4,ERICA,OPIM,SPGR2,SEED,ATMI2,CAUT,SAGIT,SCACO2,SONCH,BIFR,POPR,SCPH,XASP2,CHFR3,CHPR5,PHVI5,XANTH2,SPCR/SPFL2,ARTEM,CHIN2,HEPE,SYMPH,CHER2,POLA4,SOHA,PLJA,EPILO,MUTO2,DISA,HECU3,CHVI8,CYOD,ERPEM,GAURA/OENOT,LEFUF,PADI,HENE5,BOUTE,MUME2,ELPA3,CUFO,SUAED,GACO5,PSST7,MIGL,ASSP,CIAR4,PHAR3,DEIL,SAPA8,BICE,CAPR5,CLLI2,LYSA2,ARCA14,AMCO,ONAG,PADI16,PLANT,VEAN2,SAAM2,MAAQ2,CYIM2,BAHY,ARIST,BOERH2,DIWI5,MIRAB,PECTI,PHACE,ATCA,SISYM,MELIL/MESA,ECHIN,ECHIN4,EUDA5,AMBL,EUDE4,SAAB,TOAN,FUNGI1,PHHE4,BOTO2,BAMU,LYCOP4,OEELH,TYDO,UNID,AMPA,ARLU,CHLE4,ERACA,HEVI4,HITR,SCAR7,TAOF,ALGAE,SENEC,PHHE5,BOBA2/BOAR,GAPI,LINUM,MUHLE,RACO3,CHVE2,HYMEN4,OECO2,PASP,BOSP,EPWI2,MIGL3,GLTR,SARA3 ,EQAR,ERPEP2,FUNGI,ATARE,BAPT,CRTR5,MALE3,SEVE2,SUMO,TRDU,CARA2,CYES ,UDS,CLSE,MUPO2,SPWR2,LYPA,LINE,MILI3,FRAXI,BRTE,OESU3,ORPU2,ATRIP,TRPO2,PLLA,TRPR,CYGLO,ERCI,SPOB,SYLAH6,PHMA18,CHHI,PODO3,HENE3,BRASSI,MOSC,POHA2,ElEL5,AMFL,HOSU,SPFL3,DYPA,UMS,NYCTAG,BACCH,CYGL,MUME5,BIDEN,SCAC3,COCA6,RIAM,SPIFL,SPORP,CYSQ,CYSQ ,POLAN,ECPR,SAAM6,HYFL,COAM8,CYAT,PLMA2,POAB,PSCA11,CHAMA8,UGI,BOER4,MOCE,STPA4,ELCA5,CHSO,PEGR9
2019,20,0,56.8,0,0,0,0.32,0.33,0,0.9,0,72.7,0,67.35,59.34,0,0,0,0.28,0,0,0,0,0,23.75,0,0,0,1.47,8.05,0,0,0,0,0,0,0,0,0,23.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.93,0,0,0,1.03,0,0,0,0,0,0.5,0,0.02,0,0,0.25,0,0,0,0,0,0,0,0,0.24,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,21,17.8,0,0,7.95999999999995,0,0.4,0.43,0.1,0,8.08,122.27,0,21.61,9.43,0,0,0,0.34,0,0,0,0,0,30.13,0,0,0,0.96,0,0,0,0,0.72,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26,0,0,0,0.19,0,0,0,0,0,9.61,2.19,0,0,0,0,0,0,0,0,0,0,0,0,1.99,0.08,0,0,0,0,0,0.01,2.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,22,0,0,0,0.7,0,0.48,0.18,1.53,19.28,0.21,163.8,0,15.17,0.14,0.01,0,0,0.17,0,0,0,0,1.79,8.34,0,0,0,0.51,0,0,0.02,24.76,0.09,0,0.01,0,0,0,0,27.06,0,0,0,0,0,1.6,1.71,0,0,0,0,0,1.16,0,0,0,0.14,0,1.96,5.27,0.31,0,0,0,0,0,0.73,1.97,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0.51,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,1.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,24,0,0,8.74,0.03,0,0,0,0,0.03,0,73.65,0,0,0,0,0,0,0.35,0,20.28,5.83,0,0,1.77,0,0,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0.24,0.18,0.03,0,0,0,0,0,0,0,0,0,0.55,0,0.47,0,0,0,0,0,0,0,0,0,0,0,5.66999999999999,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.1,0,0,0,0,0,0,0,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,25,0,34.2,0,0.01,0,5.33999999999998,0,0,0.81,0,105.72,0,8.76,0,0,0,0,0,0,0,0,0,4.74,0,0,0,0,0,30.12,0,0,91.25,0,0,0,0,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,14.8,0,2.51,5.96,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85,23.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,27,0,13.31,0,0,0,0.12,0,0,63.54,0.01,184.92,0.39,9.74,0,0,0,0,0.6,0,0,0,0,4.84,0,0,0,0,0,5.24999999999999,0,0.6,0,3.4,0,25.1,0,28.49,0,9.43,0,0,0,0,0,0,0,10.0099999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,1.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,3.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,29,0,34.5,0,0.13,0,14.6099999999999,0,0.04,2.68,0,62.5200000000001,0,91.42,33.47,0,0,0,0,0,0,0,0,18.95,0,0,0,0,0.1,0.68,0,0.02,0,14.9,0.67,30.3400000000001,0,15.78,0,3.13,3.71,0,0,0,0,0,0.1,12.6299999999999,0,0,0,0,0,0,0,2.15,0,0,0,1.53,0,0,0,1.16,0,0,0.05,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0.91,0,0,0,0,0,0,0,0,0,0,16.09,0,0,0,0,0,0,0,0,2.47,32.22,0,0,0,0,0.04,0.06,0,0,0,0,0.05,0,0,0.04,0,0,0,0.09,0,0,0,0.07,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0.17,0,0,0,5.96,0,0,0,0.64,0,0,0.02,0,0.09,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.01,0,0.6,0,0,2.74,0,0,0,1.42,0.04,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,1.2,0,0,0,0,0,60.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,3.41999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0.19,1.63,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,1.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,1.03,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.44999999999999,0,0,0,0,0,0,0,1.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,30,1,2.13,1.78,0,0,0.05,0,0.04,3.36,0,103.28,0,31.98,1.43,0.09,0,0,0.07,0,0,0,0,0,27.79,0,0.35,0,0.96,0,0,0,0,0.31,0,0.01,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.95,0,0,0,14.29,0,0,0,0.2,0,0.1,0,0,0,0,2.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,9.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,16.86,0,0,0,0,0,0,0,0,0,0,0,0,0,2.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,12.3999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,2.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,31,0,0,0,0.01,0,0,0,0,2.89,0,79.98,0,167.84,3.51,0,0,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.74,0.03,0,0,0,4.98,4.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57,0,0,0,0.09,0,0,0,0,0,0.21,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0.18,0,0,0,1.81,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69,0,0,0,0,0,0,0,0,0,0,4.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,32,0,0,0.5,0,0,0.14,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.85,0,0,0,7.02,0,0,0,0,0,2.84,0,0,0,0,0,12.89,0,0,0,0,0,0,0,0,0,0,0,0,3.12,0,0,0,0,0,0,0,1.97,0,0.31,0,0,0,7.7,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0,5.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.53,0,0,0,0,0,0,0,0,0,0,7.37,0,0,14.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.34,0,2.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,33,4.97,0,0,1.56,0,0.07,0,0,0,0,209.94,0,25.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.7599999999999,0,0,0,0.38,0,0.29,0,0,0,0,5.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.15999999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,2.58,4.6,170.28,0,0,0,0,0,0,2.4,153.39,0,1.21,20.07,0,0,0,0.17,0,0,0,0,0,0,0,0,0,0,2.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0
